+-----+-----+----------+-----------+--------------+----------+----------+------------+--------------+-----------+----+-----------+-----------+-----------+------------+------------+-----------+------------+-----------+-----------+-----------+------------+------------+------------+---------+
|     |     |          |           |              |          |          |            |              |           |    |    number |   label1x |   label2x |    label3x |    label4x |   label5x |    label6x |   label7x |   label8x |   label9x |   label10x |   label11x |   label12x |   total |
|  14 |  14 | 0.599234 | 0.685824  |  1           | 0.242055 | 0.246788 | 0.510345   |  0.5         | 0.160281  |  0 | 0.900088  | 0.0977011 | 0.0632184 | 0.0804598  | 0.0862069  | 0.0402299 | 0.0574713  | 0.0229885 | 0.0344828 | 0.0747126 |  0.241379  |  0.103448  |  0.0977011 |     174 |
|  15 |  15 | 0.614092 | 0.105691  |  1           | 0.343376 | 0.248685 | 0.278862   |  0           | 0.177055  |  0 | 0.115072  | 0.0894309 | 0.0894309 | 0.113821   | 0.138211   | 0.0406504 | 0.0894309  | 0.130081  | 0         | 0.097561  |  0.0731707 |  0.138211  |  0         |     123 |
|  16 |  16 | 0.879642 | 0.739001  | -1.88738e-15 | 0.2576   | 0.265101 | 0.553691   |  1.05471e-15 | 0.184564  |  0 | 0.941146  | 0.0738255 | 0.107383  | 0.0939597  | 0.0805369  | 0.100671  | 0.0738255  | 0.0805369 | 0.0268456 | 0         |  0.124161  |  0.181208  |  0.057047  |     298 |
|  17 |  17 | 0.871795 | 0.787037  | -4.996e-16   | 0.248869 | 0.239442 | 0.519872   |  0.5         | 0.804843  |  0 | 0.962525  | 0.0512821 | 0.0448718 | 0.0512821  | 0.121795   | 0.0897436 | 0.0641026  | 0.0384615 | 0.115385  | 0         |  0.147436  |  0.217949  |  0.0576923 |     156 |
|  18 |  18 | 0.871111 | 0.735185  |  1           | 0.285294 | 0.27451  | 0.49       |  0.5         | 0.809259  |  0 | 0.957692  | 0.0333333 | 0.0166667 | 0.0583333  | 0.05       | 0.116667  | 0.0583333  | 0.216667  | 0.283333  | 0         |  0.166667  |  0         |  0         |     120 |
|  19 |  19 | 0.91626  | 0.701897  |  0           | 0.514347 | 0.190818 | 0.273171   |  0.402439    | 0.934959  |  0 | 0.0581614 | 0         | 0.0731707 | 0.0365854  | 0.0121951  | 0.097561  | 0.146341   | 0.0609756 | 0.0609756 | 0.243902  |  0.0121951 |  0         |  0.256098  |      82 |
|  20 |  20 | 0.626901 | 0.762183  |  1           | 0.283282 | 0.27967  | 0.0140351  |  0           | 0.223197  |  0 | 0.0755735 | 0.0350877 | 0.140351  | 0.131579   | 0.0701754  | 0.0701754 | 0.0263158  | 0.149123  | 0.175439  | 0         |  0.0526316 |  0         |  0.149123  |     114 |
|  21 |  21 | 0.622222 | 0.721133  | -4.44089e-16 | 0.744521 | 0.237601 | 0.168627   |  1           | 0.139434  |  0 | 0.887632  | 0.0294118 | 0.0196078 | 0.00980392 | 0.00980392 | 0.0686275 | 0.0196078  | 0         | 0.0392157 | 0.196078  |  0.0392157 |  0.392157  |  0.176471  |     102 |
|  22 |  22 | 0.668132 | 0.692308  |  1           | 0.290239 | 0.247576 | 0.421978   |  1           | 0.899878  |  0 | 0.941674  | 0.0659341 | 0.0549451 | 0.043956   | 0.0549451  | 0.0659341 | 0.0879121  | 0.021978  | 0.0879121 | 0.362637  |  0.153846  |  0         |  0         |      91 |
|  23 |  23 | 0.875138 | 0.06814   | -9.99201e-16 | 0.292818 | 0.251544 | 0.0154696  |  0.5         | 0.252916  |  0 | 0.959626  | 0.0441989 | 0.0276243 | 0.0552486  | 0.0441989  | 0.0607735 | 0.0607735  | 0.0773481 | 0.209945  | 0.116022  |  0         |  0.0994475 |  0.20442   |     181 |
|  24 |  24 | 0.707547 | 0.713836  |  1           | 0.483907 | 0.235849 | 0.216038   |  1           | 0.165618  |  0 | 0.990566  | 0.0660377 | 0.160377  | 0.103774   | 0.0471698  | 0.103774  | 0.0849057  | 0.169811  | 0         | 0.264151  |  0         |  0         |  0         |     106 |
|  25 |  25 | 0.809207 | 0.778914  |  1           | 0.255905 | 0.278622 | 0.489003   |  1.60982e-15 | 0.16823   |  0 | 0.969506  | 0.0664962 | 0.0741688 | 0.0690537  | 0.0971867  | 0.0895141 | 0.0741688  | 0.104859  | 0.0946292 | 0.0971867 |  0.15601   |  0         |  0.0767263 |     391 |
|  26 |  26 | 0.283761 | 0.717949  |  1           | 0.277526 | 0.251885 | 0.0307692  |  0           | 0.880342  |  0 | 0.974359  | 0.0512821 | 0.0769231 | 0.102564   | 0.153846   | 0.128205  | 0.0512821  | 0.333333  | 0         | 0         |  0.102564  |  0         |  0         |      39 |
|  27 |  27 | 0.676923 | 0.0555556 |  1           | 0.271493 | 0.253394 | 0.365385   |  0.576923    | 0.871795  |  0 | 0.0532544 | 0.192308  | 0.0769231 | 0          | 0.384615   | 0.0384615 | 0.230769   | 0.0769231 | 0         | 0         |  0         |  0         |  0         |      26 |
|  28 |  28 | 0.22008  | 0.773762  |  1           | 0.305457 | 0.333806 | 0.039759   | -5.55112e-17 | 0.240964  |  0 | 0.980538  | 0.0722892 | 0.0843373 | 0.13253    | 0.0240964  | 0.060241  | 0.0722892  | 0.0481928 | 0.120482  | 0         |  0.108434  |  0         |  0.277108  |      83 |
|  29 |  29 | 0.4      | 0.77037   |  0           | 0.758824 | 0.239216 | 0.0166667  |  0           | 0.416667  |  0 | 0.987179  | 0.05      | 0.0833333 | 0.0166667  | 0.05       | 0.05      | 0.05       | 0.0333333 | 0         | 0         |  0         |  0.666667  |  0         |      60 |
|  30 |  30 | 0.731954 | 0.108812  |  1           | 0.269777 | 0.313185 | 0.00827586 |  0           | 0.180077  |  0 | 0.953316  | 0.137931  | 0.0758621 | 0.124138   | 0.124138   | 0.103448  | 0.0827586  | 0.0896552 | 0.0965517 | 0         |  0.165517  |  0         |  0         |     145 |
|  31 |  31 | 0.878673 | 0.741443  | -1.33227e-15 | 0.269863 | 0.261779 | 0.475829   |  0.5         | 0.139021  |  0 | 1         | 0.0900474 | 0.0900474 | 0.0236967  | 0.0900474  | 0.123223  | 0.0663507  | 0.0947867 | 0.0853081 | 0.146919  |  0.056872  |  0.07109   |  0.0616114 |     211 |
|  32 |  32 | 0.742636 | 0.74031   |  5.55112e-17 | 0.251026 | 0.280438 | 0.516279   |  0.5         | 0.158915  |  0 | 0.690519  | 0.162791  | 0.0581395 | 0.0465116  | 0.0465116  | 0.0465116 | 0.116279   | 0.0116279 | 0.116279  | 0         |  0.244186  |  0.151163  |  0         |      86 |
|  33 |  33 | 0.412207 | 0.79734   | -2.77556e-16 | 0.242751 | 0.296189 | 0.0105634  |  0.5         | 0.159624  |  0 | 0.976706  | 0.056338  | 0.0633803 | 0.0985915  | 0.0774648  | 0.0704225 | 0.112676   | 0.0704225 | 0.147887  | 0.0633803 |  0.028169  |  0.211268  |  0         |     142 |
|  34 |  34 | 0.61619  | 0.0253968 |  0           | 0.467227 | 0.261345 | 0.595714   |  0.485714    | 0.84127   |  0 | 0.0494505 | 0.0142857 | 0         | 0.0428571  | 0.0714286  | 0.0571429 | 0.0428571  | 0.1       | 0         | 0.614286  |  0.0571429 |  0         |  0         |      70 |
|  35 |  35 | 0.784906 | 0.744235  |  1           | 0.254902 | 0.241953 | 0.516352   |  0           | 0.828791  |  0 | 0.960813  | 0.0880503 | 0.132075  | 0.138365   | 0.081761   | 0.0691824 | 0.0943396  | 0.081761  | 0.081761  | 0         |  0.0503145 |  0.119497  |  0.0628931 |     159 |
|  36 |  36 | 0.738397 | 0.735584  |  5.55112e-17 | 0.265823 | 0.261355 | 0.43038    |  0           | 0.694796  |  0 | 0.11295   | 0.101266  | 0.0632911 | 0.0379747  | 0.0379747  | 0.0506329 | 0.0253165  | 0.0379747 | 0         | 0         |  0.0886076 |  0         |  0.556962  |      79 |
|  37 |  37 | 0.436879 | 0.692671  |  5.55112e-17 | 0.257822 | 0.251564 | 0.204255   |  0.5         | 0.106383  |  0 | 0.0679214 | 0.138298  | 0.0425532 | 0.106383   | 0.0851064  | 0.0319149 | 0.0425532  | 0.0531915 | 0.0638298 | 0         |  0.12766   |  0         |  0.308511  |      94 |
|  38 |  38 | 0.52     | 0.722222  |  0           | 0.708403 | 0.251261 | 0.491429   |  0.5         | 0.161905  |  0 | 0.951648  | 0.0857143 | 0.0714286 | 0.2        | 0.157143   | 0.0285714 | 0.0571429  | 0.0428571 | 0.1       | 0.214286  |  0.0428571 |  0         |  0         |      70 |
|  39 |  39 | 0.846743 | 0.766284  |  5.55112e-17 | 0.323867 | 0.229209 | 0.491954   |  0           | 0.103448  |  0 | 0.045977  | 0.0574713 | 0.045977  | 0.0344828  | 0.0574713  | 0.0344828 | 0.0689655  | 0.0344828 | 0.045977  | 0         |  0.103448  |  0.16092   |  0.356322  |      87 |
|  40 |  40 | 0.436218 | 0.784722  | -1.27676e-15 | 0.243778 | 0.272342 | 0.5        |  6.66134e-16 | 0.202991  |  0 | 0.976701  | 0.120192  | 0.120192  | 0.129808   | 0.105769   | 0.134615  | 0.120192   | 0.0673077 | 0.0240385 | 0.0865385 |  0.0913462 |  0         |  0         |     208 |
|  41 |  41 | 0.561616 | 0.117845  | -1.11022e-16 | 0.319667 | 0.311943 | 0.352525   |  0.5         | 0.888889  |  0 | 0.967366  | 0.10101   | 0.0707071 | 0.10101    | 0.161616   | 0.121212  | 0.242424   | 0.0909091 | 0.020202  | 0         |  0.0909091 |  0         |  0         |      99 |
|  42 |  42 | 0.464355 | 0.104046  | -7.77156e-16 | 0.324719 | 0.270996 | 0.55896    |  0           | 0.185613  |  0 | 0.979102  | 0.0520231 | 0.0751445 | 0.0693642  | 0.0982659  | 0.0635838 | 0.0924855  | 0.0462428 | 0.0115607 | 0.190751  |  0.0809249 |  0.156069  |  0.0635838 |     173 |
|  43 |  43 | 0.376557 | 0.0683761 |  1           | 0.282482 | 0.24693  | 0.234066   |  0.192308    | 0.8779    |  0 | 0.991547  | 0.142857  | 0.0659341 | 0.0549451  | 0.0659341  | 0.043956  | 0.0549451  | 0.230769  | 0.208791  | 0         |  0.131868  |  0         |  0         |      91 |
|  44 |  44 | 0.922963 | 0.153086  |  0           | 0.376471 | 0.270588 | 0.0133333  | -5.55112e-17 | 0.202469  |  0 | 0.970085  | 0.0555556 | 0.0444444 | 0.0333333  | 0.122222   | 0.122222  | 0.0666667  | 0.133333  | 0         | 0         |  0.0555556 |  0.2       |  0.166667  |      90 |
|  45 |  45 | 0.638177 | 0.805318  | -5.55112e-17 | 0.257416 | 0.258421 | 0.00512821 | -5.55112e-17 | 0.182336  |  0 | 0.115056  | 0.025641  | 0.111111  | 0.034188   | 0.0769231  | 0.0940171 | 0.0854701  | 0.0512821 | 0.025641  | 0.34188   |  0.017094  |  0         |  0.136752  |     117 |
|  46 |  46 | 0.440449 | 0.830836  |  1           | 0.276603 | 0.265036 | 0.00955056 |  0.511236    | 0.126092  |  0 | 0.992653  | 0.0786517 | 0.0505618 | 0.0393258  | 0.117978   | 0.0505618 | 0.0955056  | 0.0617978 | 0.241573  | 0.11236   |  0.0842697 |  0         |  0.0674157 |     178 |
|  47 |  47 | 0.470042 | 0.142053  |  5.55112e-17 | 0.281459 | 0.275503 | 0.0151899  |  0.5         | 0.147679  |  0 | 0.994158  | 0.101266  | 0.101266  | 0.126582   | 0.151899   | 0.139241  | 0.101266   | 0.0632911 | 0         | 0         |  0.0759494 |  0         |  0.139241  |      79 |
|  48 |  48 | 0.747287 | 0.178295  |  5.55112e-17 | 0.742818 | 0.233926 | 0.762791   |  0.511628    | 0.312661  |  0 | 0.964222  | 0.0697674 | 0.0232558 | 0.0232558  | 0.0465116  | 0.0697674 | 0.0465116  | 0.139535  | 0         | 0.581395  |  0         |  0         |  0         |      43 |
|  49 |  49 | 0.877976 | 0.694444  |  5.55112e-17 | 0.256303 | 0.295168 | 0.496429   |  0           | 0.814484  |  0 | 0.980082  | 0.0625    | 0.0535714 | 0.116071   | 0.0982143  | 0.0535714 | 0.116071   | 0.0625    | 0.169643  | 0         |  0.0625    |  0.205357  |  0         |     112 |
|  50 |  50 | 0.565667 | 0.748333  | -1.16573e-15 | 0.265294 | 0.253235 | 0.5205     |  0.5         | 0.187778  |  0 | 0.994231  | 0.08      | 0.085     | 0.095      | 0.11       | 0.125     | 0.055      | 0.05      | 0.045     | 0.18      |  0.045     |  0         |  0.13      |     200 |
|  51 |  51 | 0.304762 | 0.010582  |  1           | 0.733894 | 0.240896 | 0.469048   |  0.678571    | 0.119048  |  0 | 1         | 0.047619  | 0.047619  | 0.119048   | 0.119048   | 0.0238095 | 0          | 0.142857  | 0         | 0.5       |  0         |  0         |  0         |      42 |
|  52 |  52 | 0.483077 | 0.786325  |  1           | 0.339819 | 0.246606 | 0.525385   |  0.5         | 0.868376  |  0 | 0.956805  | 0.107692  | 0.0538462 | 0.0615385  | 0.0923077  | 0.0923077 | 0.0923077  | 0.138462  | 0.0538462 | 0         |  0.0153846 |  0.184615  |  0.107692  |     130 |
|  53 |  53 | 0.716667 | 0.0833333 |  1           | 0.4375   | 0.238971 | 0.08125    |  0           | 0.861111  |  0 | 0.134615  | 0.125     | 0.125     | 0.0625     | 0.0625     | 0         | 0          | 0.25      | 0         | 0         |  0.375     |  0         |  0         |      16 |
|  54 |  54 | 0.105747 | 0.172414  |  1           | 0.286004 | 0.8357   | 0.0689655  |  0.517241    | 0.881226  |  0 | 0.140584  | 0.103448  | 0         | 0          | 0.0344828  | 0         | 0          | 0.0344828 | 0         | 0         |  0         |  0.827586  |  0         |      29 |
|  55 |  55 | 0.657143 | 0.722222  |  5.55112e-17 | 0.298786 | 0.246965 | 0.0134921  |  0.5         | 0.888007  |  0 | 0.957875  | 0.0714286 | 0.103175  | 0.119048   | 0.031746   | 0.0555556 | 0.0634921  | 0.134921  | 0.126984  | 0.134921  |  0.0714286 |  0.0873016 |  0         |     126 |
|  56 |  56 | 0.806667 | 0.771111  |  1           | 0.727059 | 0.250588 | 0.086      |  0.51        | 0.171111  |  0 | 0.821538  | 0.12      | 0.02      | 0.14       | 0.06       | 0.02      | 0.16       | 0         | 0.14      | 0         |  0.1       |  0.24      |  0         |      50 |
|  57 |  57 | 0.794805 | 0.0822511 |  1           | 0.359817 | 0.265088 | 0.432468   |  0.506494    | 0.836941  |  0 | 0.94006   | 0.0779221 | 0.103896  | 0.0909091  | 0.116883   | 0.0909091 | 0.0909091  | 0.142857  | 0.0519481 | 0         |  0.233766  |  0         |  0         |      77 |
|  58 |  58 | 0.225743 | 0.763476  |  1           | 0.205009 | 0.247525 | 0.522772   |  0.5         | 0.143014  |  0 | 0.986291  | 0.039604  | 0.148515  | 0.0693069  | 0.049505   | 0.0792079 | 0.118812   | 0.019802  | 0.0990099 | 0.128713  |  0.0891089 |  0.158416  |  0         |     101 |
|  59 |  59 | 0.806262 | 0.103745  |  1           | 0.294118 | 0.312967 | 0.535359   |  0           | 0.155924  |  0 | 0.9915    | 0.0497238 | 0.116022  | 0.0939227  | 0.0497238  | 0.138122  | 0.0994475  | 0.104972  | 0.165746  | 0         |  0.0662983 |  0         |  0.116022  |     181 |
|  60 |  60 | 0.886486 | 0.792793  |  0           | 0.755167 | 0.279809 | 0.172973   |  0           | 0.162162  |  0 | 0.95842   | 0.135135  | 0.108108  | 0.162162   | 0.135135   | 0.0540541 | 0.162162   | 0.0810811 | 0         | 0         |  0.162162  |  0         |  0         |      37 |
|  61 |  61 | 0.579167 | 0.710069  |  1           | 0.359375 | 0.261029 | 0.0109375  |  0.5         | 0.114583  |  0 | 0.0576923 | 0.09375   | 0.0625    | 0.078125   | 0.015625   | 0.09375   | 0.125      | 0.03125   | 0.140625  | 0         |  0.03125   |  0         |  0.328125  |      64 |
|  62 |  62 | 0.520202 | 0.753367  |  1           | 0.275847 | 0.295455 | 0.490152   |  0           | 0.185185  |  0 | 0.113636  | 0.0606061 | 0.0606061 | 0.106061   | 0.0454545  | 0.106061  | 0.121212   | 0.0909091 | 0.0681818 | 0.106061  |  0.030303  |  0.106061  |  0.0984848 |     132 |
|  63 |  63 | 0.546032 | 0.539683  |  1           | 0.254902 | 0.280112 | 0.585714   |  5.55112e-17 | 0.933862  |  0 | 0.0677656 | 0.0714286 | 0.166667  | 0.142857   | 0.119048   | 0.119048  | 0          | 0         | 0         | 0         |  0.380952  |  0         |  0         |      42 |
|  64 |  64 | 0.502128 | 0.644208  |  5.55112e-17 | 0.751564 | 0.24781  | 0.475532   |  0           | 0.1513    |  0 | 0.981997  | 0.0957447 | 0.0851064 | 0.12766    | 0.0425532  | 0         | 0.0531915  | 0.0531915 | 0         | 0         |  0.0744681 |  0.351064  |  0.117021  |      94 |
|  65 |  65 | 0.314444 | 0.837037  |  5.55112e-17 | 0.29902  | 0.259804 | 0.366667   |  0.108333    | 0.909259  |  0 | 0.124359  | 0.116667  | 0.1       | 0.1        | 0.0666667  | 0.1       | 0.05       | 0.0166667 | 0.0333333 | 0.283333  |  0.133333  |  0         |  0         |      60 |
|  66 |  66 | 0.779167 | 0.0451389 |  1           | 0.733456 | 0.242647 | 0.409375   |  0.46875     | 0.135417  |  0 | 0.0600962 | 0.0625    | 0.0625    | 0          | 0.03125    | 0.0625    | 0          | 0.09375   | 0         | 0         |  0.15625   |  0         |  0.53125   |      32 |
|  67 |  67 | 0.687607 | 0.759972  | -6.10623e-16 | 0.265837 | 0.269608 | 0.574359   |  1           | 0.192308  |  0 | 0.936884  | 0.102564  | 0.0833333 | 0.0641026  | 0.0961538  | 0.141026  | 0.153846   | 0.0641026 | 0.0897436 | 0         |  0.102564  |  0.102564  |  0         |     156 |
|  68 |  68 | 0.769753 | 0.625514  |  1           | 0.247277 | 0.236928 | 0.012037   |  0           | 0.760288  |  0 | 0.997151  | 0.0833333 | 0.101852  | 0.0555556  | 0.037037   | 0.101852  | 0.0277778  | 0.0833333 | 0.157407  | 0         |  0.0185185 |  0.333333  |  0         |     108 |
|  69 |  69 | 0.78254  | 0.783069  |  1           | 0.826331 | 0.22549  | 0.22619    |  0.0119048   | 0.76455   |  0 | 0.970696  | 0.119048  | 0.0714286 | 0.0238095  | 0.142857   | 0.190476  | 0.119048   | 0.119048  | 0         | 0         |  0.214286  |  0         |  0         |      42 |
|  70 |  70 | 0.871038 | 0.734062  |  0           | 0.800386 | 0.281581 | 0.431148   |  0.368852    | 0.905282  |  0 | 0.895334  | 0.0327869 | 0.0327869 | 0.0163934  | 0.0491803  | 0.163934  | 0.0491803  | 0         | 0.114754  | 0.229508  |  0         |  0         |  0.311475  |      61 |
|  71 |  71 | 0.805761 | 0.736626  |  1.11022e-16 | 0.317357 | 0.265069 | 0.533333   |  0.5         | 0.20439   |  0 | 0.100665  | 0.135802  | 0.135802  | 0.160494   | 0.123457   | 0.0740741 | 0.0987654  | 0.0123457 | 0.0617284 | 0         |  0.0246914 |  0         |  0.17284   |      81 |
|  72 |  72 | 0.871074 | 0.0808081 |  1           | 0.303354 | 0.26106  | 0.616529   |  0.553719    | 0.152433  |  0 | 0.958042  | 0.132231  | 0.0743802 | 0.0743802  | 0.0495868  | 0.0413223 | 0.123967   | 0.0991736 | 0.115702  | 0         |  0.0165289 |  0         |  0.272727  |     121 |
|  73 |  73 | 0.465152 | 0.189394  |  0           | 0.27139  | 0.279412 | 0.197727   |  1           | 0.861111  |  0 | 0.972028  | 0.113636  | 0.0681818 | 0.159091   | 0.159091   | 0.0227273 | 0.0909091  | 0.136364  | 0         | 0         |  0.25      |  0         |  0         |      44 |
|  74 |  74 | 0.876712 | 0.0616438 | -3.88578e-16 | 0.290089 | 0.249396 | 0.512329   |  0.5         | 0.139269  |  0 | 0.942044  | 0.0616438 | 0.0890411 | 0.116438   | 0.0479452  | 0.0684932 | 0.0342466  | 0.0342466 | 0.0890411 | 0.226027  |  0.0136986 |  0.219178  |  0         |     146 |
|  75 |  75 | 0.933333 | 0.693237  |  1           | 0.299233 | 0.255115 | 0.442391   |  0           | 0.137681  |  0 | 0.0994983 | 0.0543478 | 0.119565  | 0.173913   | 0.0652174  | 0.0869565 | 0.0326087  | 0         | 0.0434783 | 0.152174  |  0.108696  |  0         |  0.163043  |      92 |
|  76 |  76 | 0.906579 | 0.78655   |  1           | 0.247678 | 0.245356 | 0.533553   |  0.5         | 0.187865  |  0 | 0.979757  | 0.125     | 0.105263  | 0.0855263  | 0.0986842  | 0.105263  | 0.131579   | 0.0855263 | 0.157895  | 0         |  0.0263158 |  0.0789474 |  0         |     152 |
|  77 |  77 | 0.874775 | 0.753003  |  1           | 0.232909 | 0.244038 | 0.0222973  |  0.503378    | 0.144144  |  0 | 0.985447  | 0.108108  | 0.121622  | 0.114865   | 0.114865   | 0.0878378 | 0.0540541  | 0.108108  | 0.0945946 | 0         |  0.0472973 |  0.148649  |  0         |     148 |
|  78 |  78 | 0.877193 | 0.694444  |  5.55112e-17 | 0.357585 | 0.25387  | 0.00394737 |  0.5         | 0.236842  |  0 | 0.137652  | 0.0394737 | 0.0394737 | 0.0657895  | 0.131579   | 0.0657895 | 0.0394737  | 0.0526316 | 0.315789  | 0         |  0.0394737 |  0.210526  |  0         |      76 |
|  79 |  79 | 0.260819 | 0.623782  |  1           | 0.143447 | 0.28483  | 0.450877   |  1           | 0.0896686 |  0 | 0.994602  | 0.175439  | 0         | 0.192982   | 0.0175439  | 0.122807  | 0.0175439  | 0.0877193 | 0         | 0.368421  |  0.0175439 |  0         |  0         |      57 |
|  80 |  80 | 0.629167 | 0.732143  |  1           | 0.776786 | 0.277311 | 0.348214   |  0           | 0.18254   |  0 | 0.965659  | 0.0982143 | 0.0803571 | 0.0892857  | 0.0892857  | 0.142857  | 0.0625     | 0.107143  | 0.116071  | 0         |  0.116071  |  0.0982143 |  0         |     112 |
|  81 |  81 | 0.602299 | 0.84387   |  5.55112e-17 | 0.277383 | 0.241379 | 0.509483   |  0           | 0.863985  |  0 | 0.987401  | 0.0862069 | 0.0517241 | 0.0344828  | 0.0948276  | 0.0689655 | 0.0689655  | 0.0689655 | 0.0172414 | 0.163793  |  0.0689655 |  0.146552  |  0.12931   |     116 |
|  82 |  82 | 0.799309 | 0.745538  | -1.11022e-15 | 0.250838 | 0.249924 | 0.00829016 |  5.55112e-17 | 0.141048  |  0 | 0.973296  | 0.119171  | 0.0829016 | 0.103627   | 0.0777202  | 0.108808  | 0.139896   | 0.124352  | 0.0259067 | 0         |  0.0310881 |  0.103627  |  0.0829016 |     193 |
|  83 |  83 | 0.656566 | 0.0808081 | -5.55112e-17 | 0.336898 | 0.272133 | 0.273737   | -5.55112e-17 | 0.900112  |  0 | 0.983683  | 0.181818  | 0.191919  | 0.0505051  | 0.0707071  | 0.0909091 | 0.121212   | 0.0606061 | 0.0606061 | 0         |  0.0707071 |  0         |  0.10101   |      99 |
